bigram,overall,he/him,she/her,they/them,he/they,she/they,multiple,pronoun list
nothing and,0.5,0.119,0.415,0.559,0.0,0.614,0.0,0.319
everyday i,0.483,0.357,0.249,0.0,0.0,0.614,4.371,0.319
face and,0.465,0.594,0.166,0.0,0.0,0.614,0.0,0.319
the bone,0.461,0.357,0.415,0.0,0.0,0.0,0.0,0.319
weird to,0.426,0.357,0.249,0.0,1.045,0.614,0.0,0.319
us at,9.29,0.475,0.083,1.117,0.0,0.0,0.0,0.279
trump supporter,5.001,0.119,0.498,0.0,0.0,0.0,0.0,0.279
god fearing,4.496,0.475,0.249,0.0,0.0,0.0,0.0,0.279
crypto and,4.171,0.594,0.083,0.559,0.0,0.0,0.0,0.279
de los,3.446,0.238,0.415,0.0,0.0,0.0,0.0,0.279
community of,3.19,0.594,0.166,0.0,0.0,0.0,0.0,0.279
your home,3.045,0.119,0.332,0.559,0.0,0.614,0.0,0.279
law enforcement,2.964,0.357,0.332,0.0,0.0,0.0,0.0,0.279
barstool athlete,2.615,0.119,0.415,0.559,0.0,0.0,0.0,0.279
n y,2.474,0.238,0.332,0.559,0.0,0.0,0.0,0.279
and nft,2.358,0.357,0.249,0.0,1.045,0.0,0.0,0.279
motivational speaker,2.323,0.475,0.083,1.117,0.0,0.0,0.0,0.279
sugar baby,2.27,0.119,0.332,0.559,1.045,0.0,0.0,0.279
throughout the,2.105,0.119,0.249,0.559,1.045,0.614,0.0,0.279
platform for,2.037,0.594,0.083,0.559,0.0,0.0,0.0,0.279
follower husband,2.015,0.832,0.0,0.0,0.0,0.0,0.0,0.279
range of,1.945,0.357,0.249,0.559,0.0,0.0,0.0,0.279
we're a,1.892,0.357,0.083,0.559,1.045,0.0,4.371,0.279
the sports,1.734,0.357,0.166,0.0,0.0,0.614,4.371,0.279
a unique,1.719,0.475,0.166,0.559,0.0,0.0,0.0,0.279
and enjoying,1.712,0.238,0.332,0.0,0.0,0.614,0.0,0.279
network of,1.69,0.475,0.249,0.0,0.0,0.0,0.0,0.279
and families,1.651,0.0,0.581,0.0,0.0,0.0,0.0,0.279
a sports,1.649,0.238,0.415,0.0,0.0,0.0,0.0,0.279
information and,1.616,0.238,0.249,0.559,0.0,0.614,0.0,0.279
independent thinker,1.585,0.119,0.415,0.559,0.0,0.0,0.0,0.279
all ages,1.563,0.357,0.249,0.0,0.0,0.614,0.0,0.279
4 5,1.523,0.0,0.498,0.0,0.0,0.614,0.0,0.279
chance to,1.523,0.475,0.249,0.0,0.0,0.0,0.0,0.279
us a,1.502,0.119,0.415,0.0,0.0,0.614,0.0,0.279
add my,1.497,0.119,0.249,0.559,1.045,0.614,0.0,0.279
donald trump,1.484,0.475,0.166,0.559,0.0,0.0,0.0,0.279
women's basketball,1.475,0.0,0.581,0.0,0.0,0.0,0.0,0.279
i bleed,1.473,0.119,0.415,0.0,1.045,0.0,0.0,0.279
us in,1.438,0.119,0.332,1.117,0.0,0.0,0.0,0.279
sharing the,1.376,0.475,0.166,0.0,0.0,0.0,4.371,0.279
things through,1.374,0.238,0.415,0.0,0.0,0.0,0.0,0.279
no regrets,1.368,0.119,0.498,0.0,0.0,0.0,0.0,0.279
the entire,1.366,0.357,0.332,0.0,0.0,0.0,0.0,0.279
talk show,1.335,0.475,0.166,0.0,1.045,0.0,0.0,0.279
and online,1.319,0.357,0.332,0.0,0.0,0.0,0.0,0.279
wall street,1.317,0.475,0.166,0.559,0.0,0.0,0.0,0.279
softball coach,1.311,0.238,0.415,0.0,0.0,0.0,0.0,0.279
is yours,1.302,0.357,0.166,1.117,0.0,0.0,0.0,0.279
family i,1.299,0.357,0.332,0.0,0.0,0.0,0.0,0.279
it's good,1.291,0.357,0.249,0.0,0.0,0.614,0.0,0.279
10 000,1.289,0.238,0.166,0.0,3.134,0.0,0.0,0.279
a blessing,1.278,0.0,0.498,0.0,0.0,0.614,0.0,0.279
site for,1.265,0.238,0.166,0.559,2.089,0.0,0.0,0.279
eagles fan,1.258,0.475,0.249,0.0,0.0,0.0,0.0,0.279
sports reporter,1.218,0.238,0.415,0.0,0.0,0.0,0.0,0.279
information technology,1.216,0.594,0.083,0.0,1.045,0.0,0.0,0.279
our world,1.141,0.475,0.249,0.0,0.0,0.0,0.0,0.279
on itunes,1.135,0.357,0.332,0.0,0.0,0.0,0.0,0.279
a republican,1.128,0.475,0.166,0.559,0.0,0.0,0.0,0.279
so they,1.113,0.357,0.166,0.559,0.0,0.614,0.0,0.279
certified personal,1.1,0.238,0.332,0.0,0.0,0.614,0.0,0.279
are looking,1.082,0.357,0.249,0.559,0.0,0.0,0.0,0.279
peace of,1.08,0.238,0.332,0.559,0.0,0.0,0.0,0.279
rip dad,1.067,0.119,0.498,0.0,0.0,0.0,0.0,0.279
retired educator,1.065,0.119,0.498,0.0,0.0,0.0,0.0,0.279
development of,1.062,0.594,0.083,0.0,1.045,0.0,0.0,0.279
great things,1.03,0.357,0.166,0.0,0.0,1.228,0.0,0.279
and communities,1.023,0.119,0.415,0.0,0.0,0.614,0.0,0.279
world we,1.019,0.475,0.166,0.0,0.0,0.614,0.0,0.279
his family,1.001,0.713,0.083,0.0,0.0,0.0,0.0,0.279
happens for,0.997,0.238,0.415,0.0,0.0,0.0,0.0,0.279
meet the,0.997,0.119,0.415,0.559,0.0,0.0,0.0,0.279
i'm looking,0.995,0.357,0.166,1.117,0.0,0.0,0.0,0.279
move on,0.988,0.0,0.498,0.0,0.0,0.0,4.371,0.279
do me,0.979,0.238,0.166,0.559,0.0,1.228,0.0,0.279
nashville tn,0.977,0.357,0.249,0.0,0.0,0.614,0.0,0.279
and beauty,0.939,0.357,0.249,0.559,0.0,0.0,0.0,0.279
american by,0.935,0.475,0.166,0.0,1.045,0.0,0.0,0.279
and management,0.909,0.0,0.498,0.0,0.0,0.614,0.0,0.279
life without,0.904,0.238,0.415,0.0,0.0,0.0,0.0,0.279
future for,0.893,0.475,0.249,0.0,0.0,0.0,0.0,0.279
or call,0.885,0.475,0.083,0.0,1.045,0.614,0.0,0.279
the bag,0.871,0.119,0.415,0.0,0.0,0.614,0.0,0.279
great food,0.836,0.594,0.166,0.0,0.0,0.0,0.0,0.279
o u,0.832,0.238,0.249,1.117,0.0,0.0,0.0,0.279
sports media,0.823,0.475,0.166,0.0,1.045,0.0,0.0,0.279
co founder,0.821,0.357,0.249,0.0,0.0,0.614,0.0,0.279
wisdom is,0.817,0.357,0.249,0.559,0.0,0.0,0.0,0.279
never get,0.814,0.238,0.332,0.0,0.0,0.614,0.0,0.279
nfl draft,0.804,0.713,0.083,0.0,0.0,0.0,0.0,0.279
in tampa,0.788,0.713,0.083,0.0,0.0,0.0,0.0,0.279
big sports,0.779,0.713,0.083,0.0,0.0,0.0,0.0,0.279
life will,0.777,0.238,0.332,0.0,0.0,0.0,4.371,0.279
happy life,0.773,0.238,0.332,0.0,0.0,0.614,0.0,0.279
sports are,0.768,0.713,0.083,0.0,0.0,0.0,0.0,0.279
houston sports,0.755,0.594,0.166,0.0,0.0,0.0,0.0,0.279
development for,0.749,0.357,0.332,0.0,0.0,0.0,0.0,0.279
of common,0.742,0.238,0.415,0.0,0.0,0.0,0.0,0.279
the army,0.735,0.238,0.332,0.559,0.0,0.0,0.0,0.279
world wide,0.731,0.475,0.166,0.559,0.0,0.0,0.0,0.279
who make,0.731,0.238,0.415,0.0,0.0,0.0,0.0,0.279
is and,0.725,0.357,0.083,0.559,1.045,0.614,0.0,0.279
you become,0.724,0.119,0.498,0.0,0.0,0.0,0.0,0.279
i in,0.716,0.357,0.249,0.0,1.045,0.0,0.0,0.279
enjoying my,0.716,0.594,0.166,0.0,0.0,0.0,0.0,0.279
all business,0.696,0.357,0.249,0.0,0.0,0.0,4.371,0.279
see and,0.639,0.475,0.083,1.117,0.0,0.0,0.0,0.279
who don't,0.623,0.357,0.249,0.0,0.0,0.0,4.371,0.279
you'll be,0.621,0.119,0.249,0.559,0.0,0.614,4.371,0.279
is when,0.606,0.357,0.0,1.117,1.045,0.614,0.0,0.279
wanna have,0.575,0.119,0.498,0.0,0.0,0.0,0.0,0.279
subscribe for,0.568,0.594,0.083,0.559,0.0,0.0,0.0,0.279
learner and,0.536,0.238,0.415,0.0,0.0,0.0,0.0,0.279
the strongest,0.501,0.238,0.166,0.559,1.045,0.614,0.0,0.279
shoes and,0.5,0.0,0.415,0.559,0.0,0.614,0.0,0.279
memory of,0.494,0.238,0.332,0.0,1.045,0.0,0.0,0.279
faith hope,0.455,0.357,0.332,0.0,0.0,0.0,0.0,0.279
up from,0.455,0.357,0.166,0.559,0.0,0.614,0.0,0.279
the hands,0.433,0.238,0.249,0.559,0.0,0.614,0.0,0.279
the camera,0.36,0.238,0.249,0.559,0.0,0.614,0.0,0.279
hope we,0.347,0.357,0.0,0.0,2.089,0.614,4.371,0.279
bad times,0.287,0.238,0.332,0.0,1.045,0.0,0.0,0.279
football coach,7.117,0.594,0.083,0.0,0.0,0.0,0.0,0.239
official page,3.8,0.119,0.332,0.559,0.0,0.0,0.0,0.239
track field,3.323,0.119,0.415,0.0,0.0,0.0,0.0,0.239
a os,3.269,0.119,0.332,0.0,1.045,0.0,0.0,0.239
coach -,2.849,0.475,0.166,0.0,0.0,0.0,0.0,0.239
amante de,2.551,0.238,0.332,0.0,0.0,0.0,0.0,0.239
association of,2.457,0.238,0.332,0.0,0.0,0.0,0.0,0.239
the home,2.424,0.357,0.166,0.559,0.0,0.0,0.0,0.239
a global,2.358,0.0,0.332,0.559,0.0,0.614,0.0,0.239
stay humble,2.277,0.238,0.332,0.0,0.0,0.0,0.0,0.239
owned and,2.277,0.238,0.332,0.0,0.0,0.0,0.0,0.239
law firm,2.265,0.475,0.083,0.0,0.0,0.614,0.0,0.239
services and,2.213,0.238,0.332,0.0,0.0,0.0,0.0,0.239
blessed to,2.206,0.0,0.498,0.0,0.0,0.0,0.0,0.239
2 beautiful,2.11,0.238,0.332,0.0,0.0,0.0,0.0,0.239
y el,2.075,0.357,0.166,0.0,1.045,0.0,0.0,0.239
c/o 2024,2.019,0.238,0.249,0.0,0.0,0.614,0.0,0.239
most high,1.996,0.475,0.166,0.0,0.0,0.0,0.0,0.239
proverbs 3,1.995,0.238,0.332,0.0,0.0,0.0,0.0,0.239
grandmother of,1.906,0.0,0.498,0.0,0.0,0.0,0.0,0.239
school class,1.886,0.357,0.249,0.0,0.0,0.0,0.0,0.239
golf and,1.842,0.713,0.0,0.0,0.0,0.0,0.0,0.239
and updates,1.839,0.119,0.083,1.676,0.0,0.614,0.0,0.239
3 beautiful,1.715,0.119,0.415,0.0,0.0,0.0,0.0,0.239
years experience,1.701,0.119,0.249,0.559,1.045,0.0,0.0,0.239
serial entrepreneur,1.686,0.594,0.083,0.0,0.0,0.0,0.0,0.239
opportunity for,1.614,0.594,0.083,0.0,0.0,0.0,0.0,0.239
trump and,1.613,0.357,0.249,0.0,0.0,0.0,0.0,0.239
ny giants,1.607,0.475,0.083,0.0,0.0,0.614,0.0,0.239
feed for,1.605,0.357,0.083,1.117,0.0,0.0,0.0,0.239
50 years,1.581,0.238,0.249,0.0,1.045,0.0,0.0,0.239
nft and,1.57,0.475,0.166,0.0,0.0,0.0,0.0,0.239
with family,1.569,0.238,0.332,0.0,0.0,0.0,0.0,0.239
super bowl,1.524,0.594,0.083,0.0,0.0,0.0,0.0,0.239
y de,1.502,0.119,0.415,0.0,0.0,0.0,0.0,0.239
a los,1.499,0.238,0.332,0.0,0.0,0.0,0.0,0.239
members of,1.495,0.357,0.166,0.559,0.0,0.0,0.0,0.239
record label,1.468,0.357,0.0,0.559,2.089,0.0,0.0,0.239
service to,1.464,0.0,0.332,0.559,0.0,0.614,0.0,0.239
opportunities for,1.462,0.475,0.166,0.0,0.0,0.0,0.0,0.239
a private,1.456,0.119,0.332,0.0,1.045,0.0,0.0,0.239
mi vida,1.427,0.119,0.249,0.559,0.0,0.0,4.371,0.239
avid sports,1.425,0.357,0.249,0.0,0.0,0.0,0.0,0.239
licensed in,1.405,0.238,0.249,0.0,1.045,0.0,0.0,0.239
managing partner,1.374,0.238,0.249,0.0,0.0,0.614,0.0,0.239
excellence in,1.339,0.475,0.166,0.0,0.0,0.0,0.0,0.239
advisor at,1.324,0.238,0.332,0.0,0.0,0.0,0.0,0.239
self made,1.254,0.475,0.166,0.0,0.0,0.0,0.0,0.239
got hacked,1.234,0.238,0.332,0.0,0.0,0.0,0.0,0.239
he has,1.221,0.594,0.083,0.0,0.0,0.0,0.0,0.239
retired navy,1.218,0.594,0.083,0.0,0.0,0.0,0.0,0.239
us marine,1.205,0.475,0.166,0.0,0.0,0.0,0.0,0.239
and peace,1.199,0.475,0.083,0.559,0.0,0.0,0.0,0.239
com instagram,1.177,0.238,0.166,0.0,1.045,0.614,0.0,0.239
your last,1.159,0.475,0.166,0.0,0.0,0.0,0.0,0.239
business consultant,1.131,0.119,0.332,0.559,0.0,0.0,0.0,0.239
tune in,1.13,0.475,0.166,0.0,0.0,0.0,0.0,0.239
and retired,1.126,0.357,0.249,0.0,0.0,0.0,0.0,0.239
be humble,1.111,0.357,0.249,0.0,0.0,0.0,0.0,0.239
resources and,1.091,0.357,0.166,0.559,0.0,0.0,0.0,0.239
//www linkedin,1.074,0.238,0.332,0.0,0.0,0.0,0.0,0.239
hope and,1.069,0.238,0.249,0.0,0.0,0.614,0.0,0.239
livin life,1.065,0.119,0.415,0.0,0.0,0.0,0.0,0.239
and training,1.063,0.357,0.083,0.559,1.045,0.0,0.0,0.239
and accessories,1.062,0.0,0.415,0.559,0.0,0.0,0.0,0.239
all natural,1.06,0.119,0.332,0.559,0.0,0.0,0.0,0.239
loved ones,1.038,0.357,0.249,0.0,0.0,0.0,0.0,0.239
miami fl,1.036,0.119,0.332,0.0,0.0,0.0,4.371,0.239
weight loss,1.014,0.238,0.332,0.0,0.0,0.0,0.0,0.239
i been,1.01,0.0,0.332,0.0,0.0,1.228,0.0,0.239
by our,0.995,0.238,0.249,0.0,0.0,0.614,0.0,0.239
and son,0.99,0.475,0.166,0.0,0.0,0.0,0.0,0.239
philadelphia eagles,0.983,0.594,0.083,0.0,0.0,0.0,0.0,0.239
as one,0.981,0.238,0.332,0.0,0.0,0.0,0.0,0.239
university and,0.979,0.119,0.249,1.117,0.0,0.0,0.0,0.239
best for,0.966,0.119,0.166,0.559,1.045,0.614,0.0,0.239
tomorrow is,0.964,0.238,0.249,0.0,0.0,0.614,0.0,0.239
for local,0.95,0.475,0.166,0.0,0.0,0.0,0.0,0.239
of football,0.942,0.594,0.083,0.0,0.0,0.0,0.0,0.239
commitment to,0.94,0.238,0.332,0.0,0.0,0.0,0.0,0.239
media is,0.893,0.475,0.083,0.559,0.0,0.0,0.0,0.239
years now,0.891,0.238,0.332,0.0,0.0,0.0,0.0,0.239
our future,0.887,0.238,0.249,0.0,0.0,0.614,0.0,0.239
and president,0.883,0.238,0.332,0.0,0.0,0.0,0.0,0.239
built on,0.871,0.119,0.332,0.0,0.0,0.614,0.0,0.239
the website,0.836,0.238,0.249,0.0,0.0,0.614,0.0,0.239
team and,0.836,0.238,0.166,0.559,0.0,0.614,0.0,0.239
patriots fan,0.819,0.238,0.332,0.0,0.0,0.0,0.0,0.239
create your,0.817,0.357,0.249,0.0,0.0,0.0,0.0,0.239
and private,0.806,0.594,0.083,0.0,0.0,0.0,0.0,0.239
in what,0.803,0.357,0.083,0.559,0.0,0.614,0.0,0.239
training for,0.79,0.357,0.083,0.0,2.089,0.0,0.0,0.239
communities and,0.786,0.475,0.166,0.0,0.0,0.0,0.0,0.239
only god,0.784,0.357,0.166,0.0,0.0,0.614,0.0,0.239
for high,0.781,0.475,0.166,0.0,0.0,0.0,0.0,0.239
be different,0.766,0.238,0.332,0.0,0.0,0.0,0.0,0.239
bet on,0.766,0.594,0.083,0.0,0.0,0.0,0.0,0.239
detroit lions,0.764,0.238,0.166,1.117,0.0,0.0,0.0,0.239
state fan,0.746,0.357,0.249,0.0,0.0,0.0,0.0,0.239
respect the,0.722,0.357,0.166,0.559,0.0,0.0,0.0,0.239
amazing woman,0.696,0.594,0.083,0.0,0.0,0.0,0.0,0.239
story idea,0.68,0.0,0.498,0.0,0.0,0.0,0.0,0.239
and 4,0.67,0.238,0.166,0.0,0.0,1.228,0.0,0.239
of rights,0.663,0.238,0.332,0.0,0.0,0.0,0.0,0.239
what matters,0.656,0.475,0.166,0.0,0.0,0.0,0.0,0.239
health insurance,0.647,0.0,0.498,0.0,0.0,0.0,0.0,0.239
ig sc,0.643,0.357,0.249,0.0,0.0,0.0,0.0,0.239
serve as,0.623,0.475,0.083,0.0,0.0,0.614,0.0,0.239
distributor of,0.613,0.238,0.166,0.0,1.045,0.0,4.371,0.239
m t,0.602,0.238,0.249,0.0,1.045,0.0,0.0,0.239
father a,0.601,0.713,0.0,0.0,0.0,0.0,0.0,0.239
by what,0.566,0.238,0.332,0.0,0.0,0.0,0.0,0.239
/ instagram,0.518,0.238,0.166,1.117,0.0,0.0,0.0,0.239
walk with,0.5,0.0,0.498,0.0,0.0,0.0,0.0,0.239
love but,0.485,0.238,0.249,0.0,0.0,0.614,0.0,0.239
america the,0.474,0.475,0.166,0.0,0.0,0.0,0.0,0.239
the legal,0.472,0.119,0.415,0.0,0.0,0.0,0.0,0.239
site http,0.454,0.475,0.0,0.0,1.045,0.614,0.0,0.239
palm springs,0.452,0.357,0.249,0.0,0.0,0.0,0.0,0.239
windy city,0.38,0.357,0.166,0.0,0.0,0.614,0.0,0.239
us for,5.758,0.119,0.249,0.0,0.0,0.0,4.371,0.199
we help,3.993,0.238,0.249,0.0,0.0,0.0,0.0,0.199
baseball coach,3.91,0.594,0.0,0.0,0.0,0.0,0.0,0.199
services to,3.451,0.119,0.332,0.0,0.0,0.0,0.0,0.199
en el,3.22,0.119,0.249,0.0,0.0,0.614,0.0,0.199
the largest,3.021,0.119,0.332,0.0,0.0,0.0,0.0,0.199
investment advice,2.935,0.357,0.166,0.0,0.0,0.0,0.0,0.199
track and,2.722,0.357,0.166,0.0,0.0,0.0,0.0,0.199
